"ism30","Integer","","Recommended","It is best that old people live where they won't bother anyone.","1::5","1=Strongly Disagree; 2=2; 3=3; 4=4; 5=Strongly Agree",""
"ism31","Integer","","Recommended","I would be sure to invite the same-sex partner of my gay male friend to my party.","1::5","1=Strongly Disagree; 2=2; 3=3; 4=4; 5=Strongly Agree",""
"ism32","Integer","","Recommended","Wiccan and pagan people practice thinly veiled evil.","1::5","1=Strongly Disagree; 2=2; 3=3; 4=4; 5=Strongly Agree",""
"ism33","Integer","","Recommended","If every individual would carry his/her own weight, there would be no poverty.","1::5","1=Strongly Disagree; 2=2; 3=3; 4=4; 5=Strongly Agree",""
"ism34","Integer","","Recommended","If a racial minority family with about the same income and education moved in next door, I would mind a great deal.","1::5","1=Strongly Disagree; 2=2; 3=3; 4=4; 5=Strongly Agree",""
"ism35","Integer","","Recommended","Women shouldn't push themselves where they are not wanted.","1::5","1=Strongly Disagree; 2=2; 3=3; 4=4; 5=Strongly Agree",""
"ism36","Integer","","Recommended","The company of most old people is quite enjoyable.","1::5","1=Strongly Disagree; 2=2; 3=3; 4=4; 5=Strongly Agree",""
"ism37","Integer","","Recommended","It's all right with me if I see two men holding hands.","1::5","1=Strongly Disagree; 2=2; 3=3; 4=4; 5=Strongly Agree",""
"ism38","Integer","","Recommended","Many of the social problems in the U.S. today are due to non-Christian religious groups.","1::5","1=Strongly Disagree; 2=2; 3=3; 4=4; 5=Strongly Agree",""
"ism39","Integer","","Recommended","There are more poor people than wealthy people in prisons because poor people commit more crimes.","1::5","1=Strongly Disagree; 2=2; 3=3; 4=4; 5=Strongly Agree",""
"ism40","Integer","","Recommended","It was wrong for the United States Supreme Court to outlaw segregation in its 1954 decision.","1::5","1=Strongly Disagree; 2=2; 3=3; 4=4; 5=Strongly Agree",""
"ism41","Integer","","Recommended","Women's requests in terms of equality between the sexes are simply exaggerated.","1::5","1=Strongly Disagree; 2=2; 3=3; 4=4; 5=Strongly Agree",""
"ism42","Integer","","Recommended","I sometimes avoid eye contact with old people when I see them.","1::5","1=Strongly Disagree; 2=2; 3=3; 4=4; 5=Strongly Agree",""
"ism43","Integer","","Recommended","Movies that approve of male homosexuality bother me.","1::5","1=Strongly Disagree; 2=2; 3=3; 4=4; 5=Strongly Agree",""
"ism44","Integer","","Recommended","The Hindu beliefs about reincarnation results in people not taking responsibility for their actions in this life since there is always the next life.","1::5","1=Strongly Disagree; 2=2; 3=3; 4=4; 5=Strongly Agree",""
"ism45","Integer","","Recommended","Poor people are lazy.","1::5","1=Strongly Disagree; 2=2; 3=3; 4=4; 5=Strongly Agree",""
"ism46","Integer","","Recommended","Over the past few years, racial minorities have gotten more from government than they deserve.","1::5","1=Strongly Disagree; 2=2; 3=3; 4=4; 5=Strongly Agree",""
"ism47","Integer","","Recommended","Over the past few years, women have gotten more from government than they deserve.","1::5","1=Strongly Disagree; 2=2; 3=3; 4=4; 5=Strongly Agree",""
"ism48","Integer","","Recommended","I don't like it when old people try to make conversation with me.","1::5","1=Strongly Disagree; 2=2; 3=3; 4=4; 5=Strongly Agree",""
"ism49","Integer","","Recommended","Gay men want too many rights.","1::5","1=Strongly Disagree; 2=2; 3=3; 4=4; 5=Strongly Agree",""
"ism50","Integer","","Recommended","Despite what Buddhist people may say, Buddhism isn't really a religion, but more of a philosophy.","1::5","1=Strongly Disagree; 2=2; 3=3; 4=4; 5=Strongly Agree",""
"ism51","Integer","","Recommended","Most poor people are in debt because they can't manage their money.","1::5","1=Strongly Disagree; 2=2; 3=3; 4=4; 5=Strongly Agree",""
"ism52","Integer","","Recommended","Over the past few years, the government and news media have shown more respect to racial minorities than they deserve.","1::5","1=Strongly Disagree; 2=2; 3=3; 4=4; 5=Strongly Agree",""
"ism53","Integer","","Recommended","Universities are wrong to admit women in costly programs such as medicine, when in fact, a large number will leave their jobs after a few years to raise their children.","1::5","1=Strongly Disagree; 2=2; 3=3; 4=4; 5=Strongly Agree",""
"ism54","Integer","","Recommended","I personally would not want to spend much time with an old person.","1::5","1=Strongly Disagree; 2=2; 3=3; 4=4; 5=Strongly Agree",""
