"bodcomplaints_40","Integer","","Recommended","Loss of touch or pain sensation","0::4","0=Not at all; 1=Mild; 2=Medium; 3=Severe; 4=Very severe",""
"bodcomplaints_41","Integer","","Recommended","Unpleasant numbness or tingling sensations","0::4","0=Not at all; 1=Mild; 2=Medium; 3=Severe; 4=Very severe",""
"bodcomplaints_42","Integer","","Recommended","Double vision","0::4","0=Not at all; 1=Mild; 2=Medium; 3=Severe; 4=Very severe",""
"bodcomplaints_43","Integer","","Recommended","Blindness","0::4","0=Not at all; 1=Mild; 2=Medium; 3=Severe; 4=Very severe",""
"bodcomplaints_44","Integer","","Recommended","Deafness","0::4","0=Not at all; 1=Mild; 2=Medium; 3=Severe; 4=Very severe",""
"bodcomplaints_45","Integer","","Recommended","Seizures","0::4","0=Not at all; 1=Mild; 2=Medium; 3=Severe; 4=Very severe",""
"bodcomplaints_46","Integer","","Recommended","Amnesia (loss of memory)","0::4","0=Not at all; 1=Mild; 2=Medium; 3=Severe; 4=Very severe",""
"bodcomplaints_47","Integer","","Recommended","Loss of consciousness","0::4","0=Not at all; 1=Mild; 2=Medium; 3=Severe; 4=Very severe",""
"bodcomplaints_w48","Integer","","Recommended","For women: Painful menstruation","0::4","0=Not at all; 1=Mild; 2=Medium; 3=Severe; 4=Very severe",""
"bodcomplaints_w49","Integer","","Recommended","For women: Irregular menstruation","0::4","0=Not at all; 1=Mild; 2=Medium; 3=Severe; 4=Very severe",""
"bodcomplaints_w50","Integer","","Recommended","For women:Excessive menstrual bleeding","0::4","0=Not at all; 1=Mild; 2=Medium; 3=Severe; 4=Very severe",""
"bodcomplaints_w51","Integer","","Recommended","For women: Continuous/ frequent vomiting during pregnancy","0::4","0=Not at all; 1=Mild; 2=Medium; 3=Severe; 4=Very severe",""
"bodcomplaints_w52","Integer","","Recommended","For women: Unusual or copious vaginal discharge","0::4","0=Not at all; 1=Mild; 2=Medium; 3=Severe; 4=Very severe",""
"bodcomplaints_m53","Integer","","Recommended","For men: Erectile or ejaculatory dysfunction","0::4","0=Not at all; 1=Mild; 2=Medium; 3=Severe; 4=Very severe",""
