"qid_relaxed_eye","Integer","","Recommended","Over the past month, how often has your child: Appeared relaxed when making eye contact?","1::5","1=Never; 2=Rarely; 3=Sometimes; 4=Often; 5=Very often",""
"qid_greetings","Integer","","Recommended","Over the past month, how often has your child: Initiated greetings with people verbally or nonverbally (e.g. eye contact)?","1::5","1=Never; 2=Rarely; 3=Sometimes; 4=Often; 5=Very often",""
"qid_enjoy_include","Integer","","Recommended","Over the past month, how often has your child: Enjoyed being included?","1::5","1=Never; 2=Rarely; 3=Sometimes; 4=Often; 5=Very often",""
"qid_enjoy_social","Integer","","Recommended","Over the past month, how often has your child: Enjoyed the social experience of meal times?","1::5","1=Never; 2=Rarely; 3=Sometimes; 4=Often; 5=Very often",""
"qid_respond_positive","Integer","","Recommended","Over the past month, how often has your child: Responded positively when others paid attention to them (e.g. your child smiled, showed interest)?","1::5","1=Never; 2=Rarely; 3=Sometimes; 4=Often; 5=Very often",""
"qid_pleasure","Integer","","Recommended","Over the past month, how often has your child: Showed pleasure or excitement when looking forward to activities (e.g. going to school, outings, events)?","1::5","1=Never; 2=Rarely; 3=Sometimes; 4=Often; 5=Very often",""
"qid_enjoy_moving","Integer","","Recommended","Over the past month, how often has your child: Enjoyed moving their body (e.g. crawling, walking, swinging, swimming)?","1::5","1=Never; 2=Rarely; 3=Sometimes; 4=Often; 5=Very often",""
"qid_enjoy_steady","Integer","","Recommended","Over the past month, how often has your child: Enjoyed feeling steady or stable during physical activities (e.g. sitting, standing, bike riding)?","1::5","1=Never; 2=Rarely; 3=Sometimes; 4=Often; 5=Very often",""
"qid_enjoy_activities","Integer","","Recommended","Over the past month, how often has your child: Enjoyed physical activities (e.g. going out for a walk, swimming, dancing)?","1::5","1=Never; 2=Rarely; 3=Sometimes; 4=Often; 5=Very often",""
"qid_enjoy_outings","Integer","","Recommended","Over the past month, how often has your child: Enjoyed going on outings in the community (e.g. shopping, party, sports, theatre)?","1::5","1=Never; 2=Rarely; 3=Sometimes; 4=Often; 5=Very often",""
"qid_enjoy_outdoors","Integer","","Recommended","Over the past month, how often has your child: Enjoyed spending time outdoors (e.g. contact with water, grass, wind, sunshine)?","1::5","1=Never; 2=Rarely; 3=Sometimes; 4=Often; 5=Very often",""
"qid_express_needs","Integer","","Recommended","Over the past month, how often has your child: Expressed their needs (e.g. hunger, thirst, toileting)?","1::5","1=Never; 2=Rarely; 3=Sometimes; 4=Often; 5=Very often",""
"qid_choices","Integer","","Recommended","Over the past month, how often has your child: Made their own choices for activities or things they enjoy (e.g. DVDs, toys)?","1::5","1=Never; 2=Rarely; 3=Sometimes; 4=Often; 5=Very often",""
"qid_routine","Integer","","Recommended","Over the past month, how often has your child: Helped to complete routine activities (e.g. dressing, feeding)?","1::5","1=Never; 2=Rarely; 3=Sometimes; 4=Often; 5=Very often",""
"qid_enjoy_making","Integer","","Recommended","Over the past month, how often has your child: Enjoyed making things with their hands -- can be with help (e.g. building blocks, painting, cooking)?","1::5","1=Never; 2=Rarely; 3=Sometimes; 4=Often; 5=Very often",""
"qid_enjoy_tech","Integer","","Recommended","Over the past month, how often has your child: Enjoyed using technology (e.g. computer, tablet, applications on phones)?","1::5","1=Never; 2=Rarely; 3=Sometimes; 4=Often; 5=Very often",""
