"nmre_16","Integer","","Recommended","When I am upset, I believe that I can forget about what's upsetting me pretty easily","1::5","1= Strongly disagree; 2= Mildly disagree; 3= Agree and disagree equally; 4= Mildly agree; 5= Strongly agree",""
"nmre_17","Integer","","Recommended","When I am upset, I believe that catching up with my work will help me calm down","1::5","1= Strongly disagree; 2= Mildly disagree; 3= Agree and disagree equally; 4= Mildly agree; 5= Strongly agree",""
"nmre_18","Integer","","Recommended","When I am upset, I believe that the advice friends give me won't help me feel better","1::5","1= Strongly disagree; 2= Mildly disagree; 3= Agree and disagree equally; 4= Mildly agree; 5= Strongly agree",""
"nmre_19","Integer","","Recommended","When I am upset, I believe that I won't be able to enjoy the things I usually enjoy","1::5","1= Strongly disagree; 2= Mildly disagree; 3= Agree and disagree equally; 4= Mildly agree; 5= Strongly agree",""
"nmre_20","Integer","","Recommended","When I am upset, I believe that I can find a way to relax","1::5","1= Strongly disagree; 2= Mildly disagree; 3= Agree and disagree equally; 4= Mildly agree; 5= Strongly agree",""
"nmre_21","Integer","","Recommended","When I am upset, I believe that trying to work the problem out in my head will only make it seem worse","1::5","1= Strongly disagree; 2= Mildly disagree; 3= Agree and disagree equally; 4= Mildly agree; 5= Strongly agree",""
"nmre_22","Integer","","Recommended","When I am upset, I believe that seeing a movie won't help me feel better","1::5","1= Strongly disagree; 2= Mildly disagree; 3= Agree and disagree equally; 4= Mildly agree; 5= Strongly agree",""
"nmre_23","Integer","","Recommended","When I am upset, I believe that going out to dinner with friends will help","1::5","1= Strongly disagree; 2= Mildly disagree; 3= Agree and disagree equally; 4= Mildly agree; 5= Strongly agree",""
"nmre_24","Integer","","Recommended","When I am upset, I believe that I'll be upset for a long time","1::5","1= Strongly disagree; 2= Mildly disagree; 3= Agree and disagree equally; 4= Mildly agree; 5= Strongly agree",""
"nmre_25","Integer","","Recommended","When I am upset, I believe that I won't be able to put it out of my mind","1::5","1= Strongly disagree; 2= Mildly disagree; 3= Agree and disagree equally; 4= Mildly agree; 5= Strongly agree",""
"nmre_26","Integer","","Recommended","When I am upset, I believe that can feel better by doing something creative","1::5","1= Strongly disagree; 2= Mildly disagree; 3= Agree and disagree equally; 4= Mildly agree; 5= Strongly agree",""
"nmre_27","Integer","","Recommended","When I am upset, I believe that I'll start to feel really down about myself","1::5","1= Strongly disagree; 2= Mildly disagree; 3= Agree and disagree equally; 4= Mildly agree; 5= Strongly agree",""
"nmre_28","Integer","","Recommended","When I am upset, I believe that thinking that things will eventually be better won't help me feel any better","1::5","1= Strongly disagree; 2= Mildly disagree; 3= Agree and disagree equally; 4= Mildly agree; 5= Strongly agree",""
"nmre_29","Integer","","Recommended","When I am upset, I believe that I can find some humor in the situation and feel better","1::5","1= Strongly disagree; 2= Mildly disagree; 3= Agree and disagree equally; 4= Mildly agree; 5= Strongly agree",""
"nmre_30","Integer","","Recommended","When I am upset, I believe that if I'm with a group of people, I'll feel ''alone in a crowd''","1::5","1= Strongly disagree; 2= Mildly disagree; 3= Agree and disagree equally; 4= Mildly agree; 5= Strongly agree",""
