"rsya_22","Integer","","Recommended","I can meet new people easily.","0::4","0=Never; 1=Rarely; 2=Sometimes; 3=Often; 4=Almost Always",""
"rsya_23","Integer","","Recommended","I welcome changes to my life.","0::4","0=Never; 1=Rarely; 2=Sometimes; 3=Often; 4=Almost Always",""
"rsya_24","Integer","","Recommended","I can trust others.","0::4","0=Never; 1=Rarely; 2=Sometimes; 3=Often; 4=Almost Always",""
"rsya_25","Integer","","Recommended","I can make up with friends after a fight.","0::4","0=Never; 1=Rarely; 2=Sometimes; 3=Often; 4=Almost Always",""
"rsya_26","Integer","","Recommended","I can ask for help when I need to.","0::4","0=Never; 1=Rarely; 2=Sometimes; 3=Often; 4=Almost Always",""
"rsya_27","Integer","","Recommended","When I am upset, I make mistakes.","0::4","0=Never; 1=Rarely; 2=Sometimes; 3=Often; 4=Almost Always",""
"rsya_28","Integer","","Recommended","I feel I''m in control of my life.","0::4","0=Never; 1=Rarely; 2=Sometimes; 3=Often; 4=Almost Always",""
"rsya_29","Integer","","Recommended","When I get upset, I stay upset for the whole day.","0::4","0=Never; 1=Rarely; 2=Sometimes; 3=Often; 4=Almost Always",""
"rsya_30","Integer","","Recommended","If people let me down, I can forgive them.","0::4","0=Never; 1=Rarely; 2=Sometimes; 3=Often; 4=Almost Always",""
"rsya_31","Integer","","Recommended","If I get upset or angry, there is someone I can talk to.","0::4","0=Never; 1=Rarely; 2=Sometimes; 3=Often; 4=Almost Always",""
"rsya_32","Integer","","Recommended","I get so upset that I lose control.","0::4","0=Never; 1=Rarely; 2=Sometimes; 3=Often; 4=Almost Always",""
"rsya_33","Integer","","Recommended","I can be myself around others","0::4","0=Never; 1=Rarely; 2=Sometimes; 3=Often; 4=Almost Always",""
"rsya_34","Integer","","Recommended","When I get upset, I don't think clearly.","0::4","0=Never; 1=Rarely; 2=Sometimes; 3=Often; 4=Almost Always",""
"rsya_35","Integer","","Recommended","I am good at figuring things out.","0::4","0=Never; 1=Rarely; 2=Sometimes; 3=Often; 4=Almost Always",""
"rsya_36","Integer","","Recommended","When I am upset, I do things that I later feel bad about.","0::4","0=Never; 1=Rarely; 2=Sometimes; 3=Often; 4=Almost Always",""
"rsya_37","Integer","","Recommended","I get very upset when things don't go my way.","0::4","0=Never; 1=Rarely; 2=Sometimes; 3=Often; 4=Almost Always",""
"rsya_38","Integer","","Recommended","I don''t hold grudges against those who upset or hurt me.","0::4","0=Never; 1=Rarely; 2=Sometimes; 3=Often; 4=Almost Always",""
"rsya_39","Integer","","Recommended","When I get upset, I stay upset for about a month.","0::4","0=Never; 1=Rarely; 2=Sometimes; 3=Often; 4=Almost Always",""
"rsya_40","Integer","","Recommended","I can make friends easily.","0::4","0=Never; 1=Rarely; 2=Sometimes; 3=Often; 4=Almost Always",""
"rsya_41","Integer","","Recommended","My family or friends will help me if something bad happens to me.","0::4","0=Never; 1=Rarely; 2=Sometimes; 3=Often; 4=Almost Always",""
"rsya_42","Integer","","Recommended","When I get upset, I stay upset for several days.","0::4","0=Never; 1=Rarely; 2=Sometimes; 3=Often; 4=Almost Always",""
"rsya_43","Integer","","Recommended","People accept me for who I really am.","0::4","0=Never; 1=Rarely; 2=Sometimes; 3=Often; 4=Almost Always",""
"rsya_44","Integer","","Recommended","I feel calm with people.","0::4","0=Never; 1=Rarely; 2=Sometimes; 3=Often; 4=Almost Always",""
"rsya_45","Integer","","Recommended","When I am upset, it is hard for me to recover.","0::4","0=Never; 1=Rarely; 2=Sometimes; 3=Often; 4=Almost Always",""
"rsya_46","Integer","","Recommended","No matter what happens, things will be all right.","0::4","0=Never; 1=Rarely; 2=Sometimes; 3=Often; 4=Almost Always",""
"rsya_47","Integer","","Recommended","It is easy for me to get upset.","0::4","0=Never; 1=Rarely; 2=Sometimes; 3=Often; 4=Almost Always",""
"rsya_48","Integer","","Recommended","People like me.","0::4","0=Never; 1=Rarely; 2=Sometimes; 3=Often; 4=Almost Always",""
"rsya_49","Integer","","Recommended","I am able to resolve conflicts with others.","0::4","0=Never; 1=Rarely; 2=Sometimes; 3=Often; 4=Almost Always",""
"rsya_50","Integer","","Recommended","I try to be positive.","0::4","0=Never; 1=Rarely; 2=Sometimes; 3=Often; 4=Almost Always",""
