"bes_parent11","Integer","","Recommended","S/he often becomes sad when watching sad things on TV or in films.","1 :: 5","1= Disagree Strongly; 2= Disagree; 3= Neither Agree nor Disagree; 4= Agree; 5= Agree Strongly",""
"bes_parent12","Integer","","Recommended","S/he can often understand how people are feeling even before they tell him/her.","1 :: 5","1= Disagree Strongly; 2= Disagree; 3= Neither Agree nor Disagree; 4= Agree; 5= Agree Strongly",""
"bes_parent13","Integer","","Recommended","Seeing a person who has been angered has no effect on his/her feelings.","1 :: 5","1= Disagree Strongly; 2= Disagree; 3= Neither Agree nor Disagree; 4= Agree; 5= Agree Strongly",""
"bes_parent14","Integer","","Recommended","S/he can usually work out when people are cheerful.","1 :: 5","1= Disagree Strongly; 2= Disagree; 3= Neither Agree nor Disagree; 4= Agree; 5= Agree Strongly",""
"bes_parent15","Integer","","Recommended","S/he tends to feel scared when s/he is with friends or relatives who are afraid.","1 :: 5","1= Disagree Strongly; 2= Disagree; 3= Neither Agree nor Disagree; 4= Agree; 5= Agree Strongly",""
"bes_parent16","Integer","","Recommended","S/he can usually realize quickly when either of his/her parents is angry.","1 :: 5","1= Disagree Strongly; 2= Disagree; 3= Neither Agree nor Disagree; 4= Agree; 5= Agree Strongly",""
"bes_parent17","Integer","","Recommended","S/he often gets swept up in her/his siblings or friends feelings.","1 :: 5","1= Disagree Strongly; 2= Disagree; 3= Neither Agree nor Disagree; 4= Agree; 5= Agree Strongly",""
"bes_parent18","Integer","","Recommended","Her/his relatives or friends unhappiness doesnt make her/him feel anything.","1 :: 5","1= Disagree Strongly; 2= Disagree; 3= Neither Agree nor Disagree; 4= Agree; 5= Agree Strongly",""
"bes_parent19","Integer","","Recommended","S/he is not usually aware of her/his loved ones feelings.","1 :: 5","1= Disagree Strongly; 2= Disagree; 3= Neither Agree nor Disagree; 4= Agree; 5= Agree Strongly",""
"bes_parent20","Integer","","Recommended","S/he has trouble figuring out when other members of the family are happy.","1 :: 5","1= Disagree Strongly; 2= Disagree; 3= Neither Agree nor Disagree; 4= Agree; 5= Agree Strongly",""
"bes_01","Integer","","Recommended","My friends emotions do not affect me much.","1 :: 5","1= Disagree Strongly; 2= Disagree; 3= Neither Agree nor Disagree; 4= Agree; 5= Agree Strongly",""
"bes_02","Integer","","Recommended","After being with a friend who is sad about something, I usually feel sad","1 :: 5","1= Disagree Strongly; 2= Disagree; 3= Neither Agree nor Disagree; 4= Agree; 5= Agree Strongly",""
"bes_03","Integer","","Recommended","I can understand my friends happiness when she/he does well at something.","1 :: 5","1= Disagree Strongly; 2= Disagree; 3= Neither Agree nor Disagree; 4= Agree; 5= Agree Strongly",""
"bes_04","Integer","","Recommended","I get frightened when I watch characters in a good scary movie.","1 :: 5","1= Disagree Strongly; 2= Disagree; 3= Neither Agree nor Disagree; 4= Agree; 5= Agree Strongly",""
"bes_05","Integer","","Recommended","I get caught up in other peoples feelings easily.","1 :: 5","1= Disagree Strongly; 2= Disagree; 3= Neither Agree nor Disagree; 4= Agree; 5= Agree Strongly",""
"bes_06","Integer","","Recommended","I find it hard to know when my friends are frightened.","1 :: 5","1= Disagree Strongly; 2= Disagree; 3= Neither Agree nor Disagree; 4= Agree; 5= Agree Strongly",""
"bes_07","Integer","","Recommended","I do not become sad when I see other people crying.","1 :: 5","1= Disagree Strongly; 2= Disagree; 3= Neither Agree nor Disagree; 4= Agree; 5= Agree Strongly",""
"bes_08","Integer","","Recommended","Other peoples feelings do not bother me at all.","1 :: 5","1= Disagree Strongly; 2= Disagree; 3= Neither Agree nor Disagree; 4= Agree; 5= Agree Strongly",""
"bes_09","Integer","","Recommended","When someone is feeling down I can usually understand how they feel.","1 :: 5","1= Disagree Strongly; 2= Disagree; 3= Neither Agree nor Disagree; 4= Agree; 5= Agree Strongly",""
"bes_10","Integer","","Recommended","I can usually work out when my friends are scared.","1 :: 5","1= Disagree Strongly; 2= Disagree; 3= Neither Agree nor Disagree; 4= Agree; 5= Agree Strongly",""
"bes_11","Integer","","Recommended","I often become sad when watching sad things on TV or in films.","1 :: 5","1= Disagree Strongly; 2= Disagree; 3= Neither Agree nor Disagree; 4= Agree; 5= Agree Strongly",""
"bes_12","Integer","","Recommended","I can often understand how people are feeling even before they tell me.","1 :: 5","1= Disagree Strongly; 2= Disagree; 3= Neither Agree nor Disagree; 4= Agree; 5= Agree Strongly",""
"bes_13","Integer","","Recommended","Seeing a person who has been angered has no effect on my feelings.","1 :: 5","1= Disagree Strongly; 2= Disagree; 3= Neither Agree nor Disagree; 4= Agree; 5= Agree Strongly",""
"bes_14","Integer","","Recommended","I can usually work out when people are cheerful","1 :: 5","1= Disagree Strongly; 2= Disagree; 3= Neither Agree nor Disagree; 4= Agree; 5= Agree Strongly",""
"bes_15","Integer","","Recommended","I tend to feel scared when I am with friends who are afraid.","1 :: 5","1= Disagree Strongly; 2= Disagree; 3= Neither Agree nor Disagree; 4= Agree; 5= Agree Strongly",""
"bes_16","Integer","","Recommended","I can usually realise quickly when a friend is angry.","1 :: 5","1= Disagree Strongly; 2= Disagree; 3= Neither Agree nor Disagree; 4= Agree; 5= Agree Strongly",""
"bes_17","Integer","","Recommended","I often get swept up in my friends feelings.","1 :: 5","1= Disagree Strongly; 2= Disagree; 3= Neither Agree nor Disagree; 4= Agree; 5= Agree Strongly",""
"bes_18","Integer","","Recommended","My friends unhappiness doesnt make me feel anything.","1 :: 5","1= Disagree Strongly; 2= Disagree; 3= Neither Agree nor Disagree; 4= Agree; 5= Agree Strongly",""
"bes_19","Integer","","Recommended","I am not usually aware of my friends feelings","1 :: 5","1= Disagree Strongly; 2= Disagree; 3= Neither Agree nor Disagree; 4= Agree; 5= Agree Strongly",""
"bes_20","Integer","","Recommended","I have trouble figuring out when my friends are happy.","1 :: 5","1= Disagree Strongly; 2= Disagree; 3= Neither Agree nor Disagree; 4= Agree; 5= Agree Strongly",""
