"ari_20","Integer","","Recommended","Do you avoid eating certain foods because of their feel or texture?","1 :: 5","1= Not At All, Never; 2= A Little, Rarely; 3= Somewhat, Sometimes; 4= Quite A Lot, Often; 5= Very Much, Always",""
"ari_21","Integer","","Recommended","Do you lick your lips until they are chapped?","1 :: 5","1= Not At All, Never; 2= A Little, Rarely; 3= Somewhat, Sometimes; 4= Quite A Lot, Often; 5= Very Much, Always",""
"ari_22","Integer","","Recommended","Do things have to be in their place before you can get anything else done?","1 :: 5","1= Not At All, Never; 2= A Little, Rarely; 3= Somewhat, Sometimes; 4= Quite A Lot, Often; 5= Very Much, Always",""
"ari_23","Integer","","Recommended","Do you chew non edible objects (like pens or any other objects)?","1 :: 5","1= Not At All, Never; 2= A Little, Rarely; 3= Somewhat, Sometimes; 4= Quite A Lot, Often; 5= Very Much, Always",""
"ari_24","Integer","","Recommended","Are you sensitive to loud noises?","1 :: 5","1= Not At All, Never; 2= A Little, Rarely; 3= Somewhat, Sometimes; 4= Quite A Lot, Often; 5= Very Much, Always",""
"ari_25","Integer","","Recommended","Do you fidget or bounce your legs when you are bored or anxious?","1 :: 5","1= Not At All, Never; 2= A Little, Rarely; 3= Somewhat, Sometimes; 4= Quite A Lot, Often; 5= Very Much, Always",""
"ari_26","Integer","","Recommended","Are you sensitive to the ways that certain clothes feel?","1 :: 5","1= Not At All, Never; 2= A Little, Rarely; 3= Somewhat, Sometimes; 4= Quite A Lot, Often; 5= Very Much, Always",""
"ari_27","Integer","","Recommended","Do you notice when pictures on walls are not lined up, or are crooked?","1 :: 5","1= Not At All, Never; 2= A Little, Rarely; 3= Somewhat, Sometimes; 4= Quite A Lot, Often; 5= Very Much, Always",""
"ari_28","Integer","","Recommended","Do you feel you have to complete a task once you have started it?","1 :: 5","1= Not At All, Never; 2= A Little, Rarely; 3= Somewhat, Sometimes; 4= Quite A Lot, Often; 5= Very Much, Always",""
"ari_29","Integer","","Recommended","Does the sound of people eating bother you?","1 :: 5","1= Not At All, Never; 2= A Little, Rarely; 3= Somewhat, Sometimes; 4= Quite A Lot, Often; 5= Very Much, Always",""
"ari_30","Integer","","Recommended","Do you seem more aware of high pitched noises than other people?","1 :: 5","1= Not At All, Never; 2= A Little, Rarely; 3= Somewhat, Sometimes; 4= Quite A Lot, Often; 5= Very Much, Always",""
"ari_31","Integer","","Recommended","Do you pick your skin?","1 :: 5","1= Not At All, Never; 2= A Little, Rarely; 3= Somewhat, Sometimes; 4= Quite A Lot, Often; 5= Very Much, Always",""
"ari_32","Integer","","Recommended","Are you aware of buzzing or other sounds that come from lights or electronics?","1 :: 5","1= Not At All, Never; 2= A Little, Rarely; 3= Somewhat, Sometimes; 4= Quite A Lot, Often; 5= Very Much, Always",""
"ari_33","Integer","","Recommended","Do you crack your joints (knuckles, neck, back, jaw, etc.)?","1 :: 5","1= Not At All, Never; 2= A Little, Rarely; 3= Somewhat, Sometimes; 4= Quite A Lot, Often; 5= Very Much, Always",""
"ari_34","Integer","","Recommended","Do you feel the urge to clear your throat even when you do not have a cold or allergies?","1 :: 5","1= Not At All, Never; 2= A Little, Rarely; 3= Somewhat, Sometimes; 4= Quite A Lot, Often; 5= Very Much, Always",""
"ari_35","Integer","","Recommended","Do you make odd sounds or noises?","1 :: 5","1= Not At All, Never; 2= A Little, Rarely; 3= Somewhat, Sometimes; 4= Quite A Lot, Often; 5= Very Much, Always",""
"ari_36","Integer","","Recommended","Are you bothered when objects seem not to be lined up evenly?","1 :: 5","1= Not At All, Never; 2= A Little, Rarely; 3= Somewhat, Sometimes; 4= Quite A Lot, Often; 5= Very Much, Always",""
"ari_37","Integer","","Recommended","Do you feel bothered if something disrupts your daily schedule or routine?","1 :: 5","1= Not At All, Never; 2= A Little, Rarely; 3= Somewhat, Sometimes; 4= Quite A Lot, Often; 5= Very Much, Always",""
"ari_38","Integer","","Recommended","Do you tend to tap your fingers when you feel stressed or bored or are trying to concentrate?","1 :: 5","1= Not At All, Never; 2= A Little, Rarely; 3= Somewhat, Sometimes; 4= Quite A Lot, Often; 5= Very Much, Always",""
"ari_39","Integer","","Recommended","Do you like to have a sense of evenness or balance, so if something touches one side of your body you have the urge to have it touch the other side of your body?","1 :: 5","1= Not At All, Never; 2= A Little, Rarely; 3= Somewhat, Sometimes; 4= Quite A Lot, Often; 5= Very Much, Always",""
"ari_40","Integer","","Recommended","Do you bite your nails or skin on the fingers (cuticle)?","1 :: 5","1= Not At All, Never; 2= A Little, Rarely; 3= Somewhat, Sometimes; 4= Quite A Lot, Often; 5= Very Much, Always",""
"ari_41","Integer","","Recommended","Do you rock your body when you feel stressed, bored, or ill?","1 :: 5","1= Not At All, Never; 2= A Little, Rarely; 3= Somewhat, Sometimes; 4= Quite A Lot, Often; 5= Very Much, Always",""
"ari_42","Integer","","Recommended","Do you order the same meals when you go to a particular restaurant?","1 :: 5","1= Not At All, Never; 2= A Little, Rarely; 3= Somewhat, Sometimes; 4= Quite A Lot, Often; 5= Very Much, Always",""
"ari_43","Integer","","Recommended","Do you bite your lips/cheeks?","1 :: 5","1= Not At All, Never; 2= A Little, Rarely; 3= Somewhat, Sometimes; 4= Quite A Lot, Often; 5= Very Much, Always",""
"ari_44","Integer","","Recommended","Do you tug on your hair, eyelashes, or eyebrows?","1 :: 5","1= Not At All, Never; 2= A Little, Rarely; 3= Somewhat, Sometimes; 4= Quite A Lot, Often; 5= Very Much, Always",""
"ari_45","Integer","","Recommended","Do you like to go to new places?","1 :: 5","1= Not At All, Never; 2= A Little, Rarely; 3= Somewhat, Sometimes; 4= Quite A Lot, Often; 5= Very Much, Always",""
"ari_46","Integer","","Recommended","Do you feel the urge to do or say things a certain number of times?","1 :: 5","1= Not At All, Never; 2= A Little, Rarely; 3= Somewhat, Sometimes; 4= Quite A Lot, Often; 5= Very Much, Always",""
"ari_47","Integer","","Recommended","Are you fascinated with one subject or activity?","1 :: 5","1= Not At All, Never; 2= A Little, Rarely; 3= Somewhat, Sometimes; 4= Quite A Lot, Often; 5= Very Much, Always",""
"ari_48","Integer","","Recommended","Do you recite lines from movies, videos, TV shows, or commercials that you have heard before?","1 :: 5","1= Not At All, Never; 2= A Little, Rarely; 3= Somewhat, Sometimes; 4= Quite A Lot, Often; 5= Very Much, Always",""
"ari_49","Integer","","Recommended","Are you good at imitating sounds or others voices?","1 :: 5","1= Not At All, Never; 2= A Little, Rarely; 3= Somewhat, Sometimes; 4= Quite A Lot, Often; 5= Very Much, Always",""
"ari_50","Integer","","Recommended","Do you need to know when future events are happening so that you can plan for them?","1 :: 5","1= Not At All, Never; 2= A Little, Rarely; 3= Somewhat, Sometimes; 4= Quite A Lot, Often; 5= Very Much, Always",""
"ari_51","Integer","","Recommended","Once something is done a certain way do you feel like it has to be done that way every time?","1 :: 5","1= Not At All, Never; 2= A Little, Rarely; 3= Somewhat, Sometimes; 4= Quite A Lot, Often; 5= Very Much, Always",""
"ari_52","Integer","","Recommended","Do you insist that certain activities need to take place at a certain time?","1 :: 5","1= Not At All, Never; 2= A Little, Rarely; 3= Somewhat, Sometimes; 4= Quite A Lot, Often; 5= Very Much, Always",""
"ari_53","Integer","","Recommended","Do you like to try new things?","1 :: 5","1= Not At All, Never; 2= A Little, Rarely; 3= Somewhat, Sometimes; 4= Quite A Lot, Often; 5= Very Much, Always",""
"ari_54","Integer","","Recommended","Do you clean or straighten up your home or office even when there may be more important things to do at that time?","1 :: 5","1= Not At All, Never; 2= A Little, Rarely; 3= Somewhat, Sometimes; 4= Quite A Lot, Often; 5= Very Much, Always",""
"ari_55","Integer","","Recommended","Are there certain topics that, once you get started talking on them, it is difficult to stop?","1 :: 5","1= Not At All, Never; 2= A Little, Rarely; 3= Somewhat, Sometimes; 4= Quite A Lot, Often; 5= Very Much, Always",""
