"ElementName","DataType","Size","Required","Condition","ElementDescription","ValueRange","Notes","Aliases"
"irma_hurtec_a18","Integer","","Recommended","","Overall, how stressed do you think your parent(s) has been since the hurricane? En general, ¿qué tan estresados crees que han estado tus padres desde el huracán?","0 ; 1 ; 2 ; 3","0 = Not at all  De ningun modo; 1 = A little  Un poco; 2 = A lot  Mucho; 3 = A whole lot Muchisimo",""
"irma_hurtec_a19","Integer","","Recommended","","Overall, how safe have you felt since the hurricane? En general, ¿qué tan seguro se ha sentido usted desde el huracán?","0 ; 1 ; 2 ; 3","0 = Not at all  De ningun modo; 1 = A little  Un poco; 2 = A lot  Mucho; 3 = A whole lot Muchisimo",""
"irma_hurtec_a20","Integer","","Recommended","","Overall how safe do you think your parent(s) has felt since the hurricane? En general, ¿qué tan seguros crees que se sienten tus padres desde el huracán?","0 ; 1 ; 2 ; 3","0 = Not at all  De ningun modo; 1 = A little  Un poco; 2 = A lot  Mucho; 3 = A whole lot Muchisimo",""
"irma_hurtec_a21a","Integer","","Recommended"," irma_gatea_c   == 1 ||  irma_gateb_c   == 1","a. The way things look in your neighborhood a. La forma en que se ven las cosas en tu vecindario","0 ; 1 ; 2 ; 3","0 = Not at all  De ningun modo; 1 = A little  Un poco; 2 = A lot  Mucho; 3 = A whole lot Muchisimo",""
"irma_hurtec_a21b","Integer","","Recommended"," irma_gatea_c   == 1 ||  irma_gateb_c   == 1","b. Problems spending time with friends b. Problemas pasando tiempo con amigos","0 ; 1 ; 2 ; 3","0 = Not at all  De ningun modo; 1 = A little  Un poco; 2 = A lot  Mucho; 3 = A whole lot Muchisimo",""
"irma_hurtec_a21c","Integer","","Recommended"," irma_gatea_c   == 1 ||  irma_gateb_c   == 1","c. Family members not getting along c. Los miembros de la familia no se llevan bien","0 ; 1 ; 2 ; 3","0 = Not at all  De ningun modo; 1 = A little  Un poco; 2 = A lot  Mucho; 3 = A whole lot Muchisimo",""
"irma_hurtec_a21d","Integer","","Recommended"," irma_gatea_c   == 1 ||  irma_gateb_c   == 1","d. The way things look at home d. La forma en que las cosas se ven en casa","0 ; 1 ; 2 ; 3","0 = Not at all  De ningun modo; 1 = A little  Un poco; 2 = A lot  Mucho; 3 = A whole lot Muchisimo",""
"irma_hurtec_a21e","Integer","","Recommended"," irma_gatea_c   == 1 ||  irma_gateb_c   == 1","e. Problems keeping up with work or school e. Problemas para manteniendo el trabajo escolar","0 ; 1 ; 2 ; 3","0 = Not at all  De ningun modo; 1 = A little  Un poco; 2 = A lot  Mucho; 3 = A whole lot Muchisimo",""
"irmasubirma_c5_select_lg_1","Integer","","Recommended","","¿Español? (1, Sí)","0 ; 1","0 = No; 1 = Yes","irma_substudy_irma_c5_select_language___1"
"irma_hurtec_c1","Integer","","Recommended","","Keep you from enjoying or doing things at school? ¿Evita que disfrute o haga cosas en la escuela?","0 ; 1 ; 2 ; 3","0 = Not at all  De ningun modo; 1 = A little  Un poco; 2 = A lot  Mucho; 3 = A whole lot Muchisimo",""
"irma_hurtec_c2","Integer","","Recommended","","Keep you from making friends or doing things with friends? ¿Evita hacer amigos o hacer cosas con amigos?","0 ; 1 ; 2 ; 3","0 = Not at all  De ningun modo; 1 = A little  Un poco; 2 = A lot  Mucho; 3 = A whole lot Muchisimo",""
"irma_hurtec_c3","Integer","","Recommended","","Keep you from enjoying or doing things with your family? ¿Evita que disfrute o haga cosas con tu familia?","0 ; 1 ; 2 ; 3","0 = Not at all  De ningun modo; 1 = A little  Un poco; 2 = A lot  Mucho; 3 = A whole lot Muchisimo",""
"irma_hurtec_c4","Integer","","Recommended","","Keep you from enjoying or doing other things?(For example: do you have problems sleeping, eating, or keeping your mind on things like work or school?) ¿Evita que disfrute o haga otras cosas?(Por ejemplo: ¿tiene problemas para dormir, comer o mantener la mente en cosas como la tarea?)","0 ; 1 ; 2 ; 3","0 = Not at all  De ningun modo; 1 = A little  Un poco; 2 = A lot  Mucho; 3 = A whole lot Muchisimo",""
"irmasubirma_c6_select_lg_1","Integer","","Recommended","","¿Español? (1, Sí)","0 ; 1","0 = No; 1 = Yes","irma_substudy_irma_c6_select_language___1"
"irma_meqc_1","Integer","","Recommended","","1. Media coverage of Hurricane Harvey 1. Cobertura mediática del Huracán Harvey","0 ; 1 ; 2 ; 3 ; 4","0 = Not at all (did not view news related to hurricane)0  De ningun modo (no vio noticias relacionadas con el huracán)0; 1 = A little (less than 1 hour per day)1  Un poco (menos de 1 hora por dia)1; 2 = Somewhat (about an hour per day)2  Algún tanto (alrededor de una hora por día)2; 3 = A lot (1 to 2 hours per day)3  Mucho (1 a 2 horas por dia)3; 4 = A whole lot (more than 2 hours per day)4 Muchisimo (mas de 2 horas por dia)4",""
"irma_meqc_2","Integer","","Recommended","","2. Media coverage of Hurricane Irma before the storm 2. Cobertura mediática del Huracán Irma antes de la tormenta","0 ; 1 ; 2 ; 3 ; 4","0 = Not at all (did not view news related to hurricane)0  De ningun modo (no vio noticias relacionadas con el huracán)0; 1 = A little (less than 1 hour per day)1  Un poco (menos de 1 hora por dia)1; 2 = Somewhat (about an hour per day)2  Algún tanto (alrededor de una hora por día)2; 3 = A lot (1 to 2 hours per day)3  Mucho (1 a 2 horas por dia)3; 4 = A whole lot (more than 2 hours per day)4 Muchisimo (mas de 2 horas por dia)4",""
"irma_meqc_3","Integer","","Recommended","","3. Media coverage of Hurricane Irma during the storm  3. Cobertura mediática del Huracán Irma durante la tormenta","0 ; 1 ; 2 ; 3 ; 4","0 = Not at all (did not view news related to hurricane)0  De ningun modo (no vio noticias relacionadas con el huracán)0; 1 = A little (less than 1 hour per day)1  Un poco (menos de 1 hora por dia)1; 2 = Somewhat (about an hour per day)2  Algún tanto (alrededor de una hora por día)2; 3 = A lot (1 to 2 hours per day)3  Mucho (1 a 2 horas por dia)3; 4 = A whole lot (more than 2 hours per day)4 Muchisimo (mas de 2 horas por dia)4",""
"irma_meqc_4","Integer","","Recommended","","4. Media coverage of Hurricane Irma after the storm 4. Cobertura mediática del Huracán Irma después de la tormenta","0 ; 1 ; 2 ; 3 ; 4","0 = Not at all (did not view news related to hurricane)0  De ningun modo (no vio noticias relacionadas con el huracán)0; 1 = A little (less than 1 hour per day)1  Un poco (menos de 1 hora por dia)1; 2 = Somewhat (about an hour per day)2  Algún tanto (alrededor de una hora por día)2; 3 = A lot (1 to 2 hours per day)3  Mucho (1 a 2 horas por dia)3; 4 = A whole lot (more than 2 hours per day)4 Muchisimo (mas de 2 horas por dia)4",""
"irma_meqc_5","Integer","","Recommended","","5. Media coverage of other storms (e.g., Hurricane Jose, Hurricane Maria) after Irma 5. Cobertura mediática de otras tormentas (por ejemplo, Huracán José, Huracán María) después de Irma","0 ; 1 ; 2 ; 3 ; 4","0 = Not at all (did not view news related to hurricane)0  De ningun modo (no vio noticias relacionadas con el huracán)0; 1 = A little (less than 1 hour per day)1  Un poco (menos de 1 hora por dia)1; 2 = Somewhat (about an hour per day)2  Algún tanto (alrededor de una hora por día)2; 3 = A lot (1 to 2 hours per day)3  Mucho (1 a 2 horas por dia)3; 4 = A whole lot (more than 2 hours per day)4 Muchisimo (mas de 2 horas por dia)4",""
"irma_meqc_6","Integer","","Recommended","","6. Internet media coverage of Hurricane Harvey 6. Cobertura de los medios de Internet del Huracán Harvey","0 ; 1 ; 2 ; 3 ; 4","0 = Once per day or less0  Una ves por día on menos0; 1 = Several times per day1  Varias veses por día1; 2 = Almost every hour2  Casi cada hora2; 3 = Several times per hour3  Varias veses por hora3; 4 = Almost continuously4 Casi continuamente4",""
"irma_meqc_7","Integer","","Recommended","","7. Internet media coverage of Hurricane Irma before the storm 7. Cobertura de los medios de Internet del Huracán Irma antes de la tormenta","0 ; 1 ; 2 ; 3 ; 4","0 = Once per day or less0  Una ves por día on menos0; 1 = Several times per day1  Varias veses por día1; 2 = Almost every hour2  Casi cada hora2; 3 = Several times per hour3  Varias veses por hora3; 4 = Almost continuously4 Casi continuamente4",""
"irma_meqc_8","Integer","","Recommended","","8. Internet media coverage of Hurricane Irma during the storm  8. Cobertura de los medios de Internet del Huracán Irma durante la tormenta","0 ; 1 ; 2 ; 3 ; 4","0 = Once per day or less0  Una ves por día on menos0; 1 = Several times per day1  Varias veses por día1; 2 = Almost every hour2  Casi cada hora2; 3 = Several times per hour3  Varias veses por hora3; 4 = Almost continuously4 Casi continuamente4",""
"irma_meqc_9","Integer","","Recommended","","9. Internet media coverage of Hurricane Irma after the storm 9. Cobertura de los medios de Internet del Huracán Irma después de la tormenta","0 ; 1 ; 2 ; 3 ; 4","0 = Once per day or less0  Una ves por día on menos0; 1 = Several times per day1  Varias veses por día1; 2 = Almost every hour2  Casi cada hora2; 3 = Several times per hour3  Varias veses por hora3; 4 = Almost continuously4 Casi continuamente4",""
"irma_meqc_10","Integer","","Recommended","","10. Internet media coverage of other storms (e.g., Hurricane Jose, Hurricane Maria) after Irma 10. Cobertura de los medios de Internet de otras tormentas (por ejemplo, Huracán José, Huracán María) después de Irma","0 ; 1 ; 2 ; 3 ; 4","0 = Once per day or less0  Una ves por día on menos0; 1 = Several times per day1  Varias veses por día1; 2 = Almost every hour2  Casi cada hora2; 3 = Several times per hour3  Varias veses por hora3; 4 = Almost continuously4 Casi continuamente4",""
"irma_meqc_11","Integer","","Recommended","","11. Social media activity related to Hurricane Harvey 11. Actividad de medios sociales relacionada con el huracán Harvey","0 ; 1 ; 2 ; 3 ; 4","0 = Once per day or less0  Una ves por día on menos0; 1 = Several times per day1  Varias veses por día1; 2 = Almost every hour2  Casi cada hora2; 3 = Several times per hour3  Varias veses por hora3; 4 = Almost continuously4 Casi continuamente4",""
"irma_meqc_12","Integer","","Recommended","","12. Irma-related social media activity before the storm 12. Actividad de medios sociales relacionada con Irma antes de la tormenta","0 ; 1 ; 2 ; 3 ; 4","0 = Once per day or less0  Una ves por día on menos0; 1 = Several times per day1  Varias veses por día1; 2 = Almost every hour2  Casi cada hora2; 3 = Several times per hour3  Varias veses por hora3; 4 = Almost continuously4 Casi continuamente4",""
"irma_meqc_13","Integer","","Recommended","","13. Irma-related social media activity during the storm  13.Actividad de medios sociales relacionada con Irma durante la tormenta","0 ; 1 ; 2 ; 3 ; 4","0 = Once per day or less0  Una ves por día on menos0; 1 = Several times per day1  Varias veses por día1; 2 = Almost every hour2  Casi cada hora2; 3 = Several times per hour3  Varias veses por hora3; 4 = Almost continuously4 Casi continuamente4",""
"irma_meqc_14","Integer","","Recommended","","14. Irma-related social media activity after the storm 14. Actividad de medios sociales relacionada con Irma después de la tormenta","0 ; 1 ; 2 ; 3 ; 4","0 = Once per day or less0  Una ves por día on menos0; 1 = Several times per day1  Varias veses por día1; 2 = Almost every hour2  Casi cada hora2; 3 = Several times per hour3  Varias veses por hora3; 4 = Almost continuously4 Casi continuamente4",""
"irma_meqc_15","Integer","","Recommended","","15. Social media activity related to other storms (e.g., Hurricane Jose, Hurricane Maria) after Irma 15. Actividad de medios sociales relacionada con otras tormentas (por ejemplo, el huracán José, el huracán María) después de Irma","0 ; 1 ; 2 ; 3 ; 4","0 = Once per day or less0  Una ves por día on menos0; 1 = Several times per day1  Varias veses por día1; 2 = Almost every hour2  Casi cada hora2; 3 = Several times per hour3  Varias veses por hora3; 4 = Almost continuously4 Casi continuamente4",""
"irma_meqc_16","Integer","","Recommended","","16.  Which Television channel did you watch most when viewing news related to Hurricane Irma?  16. ¿Qué canal de televisiAn viste más cuando viste noticias relacionadas con el huracán?","1 ; 2 ; 3 ; 4 ; 5 ; 6 ; 7","1 = The Weather Channel  The Weather Channel; 2 = CNN  CNN; 3 = Fox News  Fox News; 4 = MSNBC  MSNBC; 5 = Local news station  EstaciAn de noticias local; 6 = Other  Otro; 7 = I did not watch any television related to Hurricane Irma No vi ningún televisor relacionado con el huracán Irma",""
"irma_meqc_17","Integer","","Recommended","","17.  Which Social Media platform did you use the most when checking for news related to Hurricane Irma?  17. ¿Qué plataforma de medios sociales usA más al buscar noticias relacionadas con el huracán?","1 ; 2 ; 3 ; 4 ; 5 ; 6 ; 7","1 = Facebook  Facebook; 2 = Twitter  Twitter; 3 = Instagram  Instagram; 4 = Snapchat  Snapchat; 5 = YouTube  YouTube; 6 = Other  Otro; 7 = I did not check any social media platforms for news related to Hurricane Irma No revisé ninguna plataforma de redes sociales para noticias relacionadas con el huracán Irma",""
"irmasubirma_c7_select_lg_1","Integer","","Recommended","","¿Español? (1, Sí)","0 ; 1","0 = No; 1 = Yes","irma_substudy_irma_c7_select_language___1"
"irma_dsm5_1","Integer","","Recommended","","1. I am on the lookout for danger or things that I am afraid of (like looking over my shoulder even when nothing is there). 1. Estoy atento al peligro o cosas que temo (como mirar por encima del hombre incluso cuando no hay nada).","0 ; 1 ; 2 ; 3 ; 4","0 = None (Never)0  De ningun modo (Nunca)0; 1 = Little (2 days over the past month)1  Un poco (2 dias durante el ultimo mes)1; 2 = Some (1-2 days a week)2  A veces (1-2 dias a la semana)2; 3 = Much (2-3 days a week)3  Mucho (2-3 dias a la semana)3; 4 = Most (Almost every day)4 Munchisimo (Casi todos los dias)4",""
"irma_dsm5_2","Integer","","Recommended","","2. I have thoughts like ""I am bad."" 2. Tengo pensamientos como ""Soy malo.""","0 ; 1 ; 2 ; 3 ; 4","0 = None (Never)0  De ningun modo (Nunca)0; 1 = Little (2 days over the past month)1  Un poco (2 dias durante el ultimo mes)1; 2 = Some (1-2 days a week)2  A veces (1-2 dias a la semana)2; 3 = Much (2-3 days a week)3  Mucho (2-3 dias a la semana)3; 4 = Most (Almost every day)4 Munchisimo (Casi todos los dias)4",""
"irma_dsm5_3","Integer","","Recommended","","3. I try to stay away from people, places, or things that remind me about Hurricane Irma or my experiences with the storm. 3. Intento alejarme de personas, lugares o cosas que me recuerdan el huracán Irma o mis experiencias con la tormenta.","0 ; 1 ; 2 ; 3 ; 4","0 = None (Never)0  De ningun modo (Nunca)0; 1 = Little (2 days over the past month)1  Un poco (2 dias durante el ultimo mes)1; 2 = Some (1-2 days a week)2  A veces (1-2 dias a la semana)2; 3 = Much (2-3 days a week)3  Mucho (2-3 dias a la semana)3; 4 = Most (Almost every day)4 Munchisimo (Casi todos los dias)4",""
"irma_dsm5_4","Integer","","Recommended","","4. I get upset easily or get into arguments or physical fights. 4. Me enojo fácilmente o me meto en discusiones o peleas físicas.","0 ; 1 ; 2 ; 3 ; 4","0 = None (Never)0  De ningun modo (Nunca)0; 1 = Little (2 days over the past month)1  Un poco (2 dias durante el ultimo mes)1; 2 = Some (1-2 days a week)2  A veces (1-2 dias a la semana)2; 3 = Much (2-3 days a week)3  Mucho (2-3 dias a la semana)3; 4 = Most (Almost every day)4 Munchisimo (Casi todos los dias)4",""
"irma_dsm5_5","Integer","","Recommended","","5. I feel like I am back in Hurricane Irma, like it's happening all over again. 5. Siento que estoy de vuelta en el huracán Irma, como si estuviera sucediendo de nuevo.","0 ; 1 ; 2 ; 3 ; 4","0 = None (Never)0  De ningun modo (Nunca)0; 1 = Little (2 days over the past month)1  Un poco (2 dias durante el ultimo mes)1; 2 = Some (1-2 days a week)2  A veces (1-2 dias a la semana)2; 3 = Much (2-3 days a week)3  Mucho (2-3 dias a la semana)3; 4 = Most (Almost every day)4 Munchisimo (Casi todos los dias)4",""
"irma_dsm5_6","Integer","","Recommended","","6. I feel like what happened during Hurricane Irma was sickening or gross. 6. Siento que lo que sucediA durante el huracán Irma fue repugnante o asqueroso.","0 ; 1 ; 2 ; 3 ; 4","0 = None (Never)0  De ningun modo (Nunca)0; 1 = Little (2 days over the past month)1  Un poco (2 dias durante el ultimo mes)1; 2 = Some (1-2 days a week)2  A veces (1-2 dias a la semana)2; 3 = Much (2-3 days a week)3  Mucho (2-3 dias a la semana)3; 4 = Most (Almost every day)4 Munchisimo (Casi todos los dias)4",""
"irma_dsm5_7","Integer","","Recommended","","7. I don't feel like doing things with my family or friends or other things that I liked to do. 7. No tengo ganas de hacer cosas con mi familia o amigos u otras cosas que me gusta hacer.","0 ; 1 ; 2 ; 3 ; 4","0 = None (Never)0  De ningun modo (Nunca)0; 1 = Little (2 days over the past month)1  Un poco (2 dias durante el ultimo mes)1; 2 = Some (1-2 days a week)2  A veces (1-2 dias a la semana)2; 3 = Much (2-3 days a week)3  Mucho (2-3 dias a la semana)3; 4 = Most (Almost every day)4 Munchisimo (Casi todos los dias)4",""
