"cpq_22","Integer","","Recommended","I can: Find information about local community resources on the Internet","1::5","1 = Never tried; 2 = Not at all; 3 = Not very easily; 4 = Somewhat easily; 5 = Very easily",""
"cpq_23","Integer","","Recommended","I can: Find information about my hobbies and interests on the Internet","1::5","1 = Never tried; 2 = Not at all; 3 = Not very easily; 4 = Somewhat easily; 5 = Very easily",""
"cpq_24","Integer","","Recommended","I can: Read the news on the Internet","1::5","1 = Never tried; 2 = Not at all; 3 = Not very easily; 4 = Somewhat easily; 5 = Very easily",""
"cpq_25","Integer","","Recommended","I can: Make purchases on the Internet","1::5","1 = Never tried; 2 = Not at all; 3 = Not very easily; 4 = Somewhat easily; 5 = Very easily",""
"cpq_26","Integer","","Recommended","I can: Bookmark websites to find them again later (e.g., make favorites)","1::5","1 = Never tried; 2 = Not at all; 3 = Not very easily; 4 = Somewhat easily; 5 = Very easily",""
"cpq_27","Integer","","Recommended","I can: Save text and images I find on the Internet","1::5","1 = Never tried; 2 = Not at all; 3 = Not very easily; 4 = Somewhat easily; 5 = Very easily",""
"cpq_28","Integer","","Recommended","I can: Use a computer to enter events and appointments into a calendar","1::5","1 = Never tried; 2 = Not at all; 3 = Not very easily; 4 = Somewhat easily; 5 = Very easily",""
"cpq_29","Integer","","Recommended","I can: Check the date and time of upcoming and prior appointments","1::5","1 = Never tried; 2 = Not at all; 3 = Not very easily; 4 = Somewhat easily; 5 = Very easily",""
"cpq_30","Integer","","Recommended","I can: Set up alerts to remind me of events and appointments","1::5","1 = Never tried; 2 = Not at all; 3 = Not very easily; 4 = Somewhat easily; 5 = Very easily",""
"cpq_31","Integer","","Recommended","I can: Use a computer to play games","1::5","1 = Never tried; 2 = Not at all; 3 = Not very easily; 4 = Somewhat easily; 5 = Very easily",""
"cpq_32","Integer","","Recommended","I can: Use a computer to watch movies and videos","1::5","1 = Never tried; 2 = Not at all; 3 = Not very easily; 4 = Somewhat easily; 5 = Very easily",""
"cpq_33","Integer","","Recommended","I can: Use a computer to listen to music","1::5","1 = Never tried; 2 = Not at all; 3 = Not very easily; 4 = Somewhat easily; 5 = Very easily",""
