"ElementName","DataType","Size","Required","Condition","ElementDescription","ValueRange","Notes","Aliases"
"parentreport_4","Integer","","Recommended","","4. When under stress, he or she shows rigid or inflexible patterns of behavior that seem odd. (P/A/S)","1::4; 999; 77; 88","1 = Not true; 2 = Sometimes true; 3 = Often true; 4 = Almost always true; 999=N/A; 77-refused; 88=missing","SRS_2005_ParentReport_4,q04_stress,q04_under_stress,srs1_4,srs_800_q4,srs_parent_4,srs_parent_raw_q04_under_stress,srs_q_4,srs_y4,srsa4,srsitm4,stress_rigid_pattern"
"parentreport_5","Integer","","Recommended","","5. Doesn't recognize when others are trying to take advantage of him or her (P/A/S)","1::4; 999; 77; 88","1 = Not true; 2 = Sometimes true; 3 = Often true; 4 = Almost always true; 999=N/A; 77-refused; 88=missing","SRS_2005_ParentReport_5,q05_recognize_take_advantage,q05_taking_advantage,srs1_5,srs_800_q5,srs_parent_5,srs_parent_raw_q05_recognize_take_advantage,srs_q_5,srs_y5,srsa5,srsitm5,taken_advantage"
"parentreport_6","Integer","","Recommended","","6. Would rather be alone than with others (P/A/S)","1::4; 999; 77; 88","1 = Not true; 2 = Sometimes true; 3 = Often true; 4 = Almost always true; 999=N/A; 77-refused; 88=missing","SRS_2005_ParentReport_6,bealone,q06_rather_alone,q06_rather_alone,srs1_6,srs_800_q6,srs_parent_6,srs_parent_raw_q06_rather_alone,srs_q_6,srs_y6,srsa6,srsitm6"
"parentreport_7","Integer","","Recommended","","7. Is aware of what others are thinking or feeling (P/A/S)","1::4; 999; 77; 88","1 = Not true; 2 = Sometimes true; 3 = Often true; 4 = Almost always true; 999=N/A; 77-refused; 88=missing","SRS_2005_ParentReport_7,aware_think_feel,q07_aware,q07_aware_others,srs2_7,srs_800_q7,srs_parent_7,srs_parent_raw_q07_aware_others,srs_q_7,srs_y7,srsa7,srsitm7"
"parentreport_8","Integer","","Recommended","","8. Behaves in ways that seem strange or bizarre (P/A/S)","1::4; 999; 77; 88","1 = Not true; 2 = Sometimes true; 3 = Often true; 4 = Almost always true; 999=N/A; 77-refused; 88=missing","SRS_2005_ParentReport_8,q08_behaves_bizarre,q08_behaves_strange,srs2_8,srs_800_q8,srs_parent_8,srs_parent_raw_q08_behaves_strange,srs_q_8,srs_y8,srsa8,srsitm8,strange"
"parentreport_9","Integer","","Recommended","","9. Clings to adults, seems too dependent on them (P/S). Seems too dependent on others for help with meeting basic needs (A)","1::4; 999; 77; 88","1 = Not true; 2 = Sometimes true; 3 = Often true; 4 = Almost always true; 999=N/A; 77-refused; 88=missing","SRS_2005_ParentReport_9,dependent_cling_adult,q09_clings_dependent,q09_dependent,srs2_9,srs_800_q9,srs_parent_9,srs_parent_raw_q09_clings_dependent,srs_q_9,srs_y9,srsa9,srsitm9"
"parentreport_10","Integer","","Recommended","","10. Takes things too literally and doesn't get the real meaning of a conversation (A/S). Unable to pick up on any of the meaning of conversations of older children or adults (P).","1::4; 999; 77; 88","1 = Not true; 2 = Sometimes true; 3 = Often true; 4 = Almost always true; 999=N/A; 77-refused; 88=missing","SRS_2005_ParentReport_10,q10_things_literally,q10_things_literally,srs2_10,srs_800_q10,srs_parent_10,srs_parent_raw_q10_things_literally,srs_q_10,srs_y10,srsa10,srsitm10,take_literal_meaning"
"parentreport_11","Integer","","Recommended","","11. Has good self-confidence (P/A/S)","1::4; 999; 77; 88","1 = Not true; 2 = Sometimes true; 3 = Often true; 4 = Almost always true; 999=N/A; 77-refused; 88=missing","SRS_2005_ParentReport_11,q11_self_confidence,q11_self_confidence,selfconf,srs2_11,srs_800_q11,srs_parent_11,srs_parent_raw_q11_self_confidence,srs_q_11,srs_y11,srsa11,srsitm11"
"parentreport_12","Integer","","Recommended","","12. Is able to communicate his or her feelings to others (P/A/S)","1::4; 999; 77; 88","1 = Not true; 2 = Sometimes true; 3 = Often true; 4 = Almost always true; 999=N/A; 77-refused; 88=missing","SRS_2005_ParentReport_12,communicate_feeling,q12_communicate_feelings,q12_communicate_feelings,srs2_12,srs_800_q12,srs_parent_12,srs_parent_raw_q12_communicate_feelings,srs_q_12,srs_y12,srsa12,srsitm12"
"parentreport_13","Integer","","Recommended","","13. Is awkward in turn-taking interactions with peers (e.g., doesn't seem to understand the give-and-take of conversations) (P/A/S)","1::4; 999; 77; 88","1 = Not true; 2 = Sometimes true; 3 = Often true; 4 = Almost always true; 999=N/A; 77-refused; 88=missing","SRS_2005_ParentReport_13,q13_turn_taking,q13_turn_taking,srs3_13,srs_800_q13,srs_parent_13,srs_parent_raw_q13_turn_taking,srs_q_13,srs_y13,srsa13,srsitm13,take_turn_awkward"
"parentreport_14","Integer","","Recommended","","14. Is not well coordinated (P/A/S)","1::4; 999; 77; 88","1 = Not true; 2 = Sometimes true; 3 = Often true; 4 = Almost always true; 999=N/A; 77-refused; 88=missing","SRS_2005_ParentReport_14,coord_trouble,q14_coordinated,q14_well_coordinated,srs3_14,srs_800_q14,srs_parent_14,srs_parent_raw_q14_well_coordinated,srs_q_14,srs_y14,srsa14,srsitm14"
"parentreport_15","Integer","","Recommended","","15. Is able to understand the meaning of other people's tone of voice and facial expressions (P/S). Recognizes and appropriately responds to changes in other people's tone of voice and facial expressions (A)","1::4; 999; 77; 88","1 = Not true; 2 = Sometimes true; 3 = Often true; 4 = Almost always true; 999=N/A; 77-refused; 88=missing","SRS_2005_ParentReport_15,q15_meaning_tone,q15_responds_face_tone,respond_tone_expression,srs3_15,srs_800_q15,srs_parent_15,srs_parent_raw_q15_meaning_tone,srs_q_15,srs_y15,srsa15,srsitm15"
"parentreport_16","Integer","","Recommended","","16. Avoids eye contact or has unusual eye contact (P/A/S)","1::4; 999; 77; 88","1 = Not true; 2 = Sometimes true; 3 = Often true; 4 = Almost always true; 999=N/A; 77-refused; 88=missing","SRS_2005_ParentReport_16,eye_contact,q16_eye_contact,q16_eye_contact,srs3_16,srs_800_q16,srs_parent_16,srs_parent_raw_q16_eye_contact,srs_q_16,srs_y16,srsa16,srsitm16"
"parentreport_17","Integer","","Recommended","","17. Recognizes when something is unfair (P/A/S)","1::4; 999; 77; 88","1 = Not true; 2 = Sometimes true; 3 = Often true; 4 = Almost always true; 999=N/A; 77-refused; 88=missing","SRS_2005_ParentReport_17,q17_recognizes_unfair,q17_recognizes_unfamiliar,srs3_17,srs_800_q17,srs_parent_17,srs_parent_raw_q17_recognizes_unfair,srs_q_17,srs_y17,srsa17,srsitm17,unfair"
"parentreport_18","Integer","","Recommended","","18. Has difficulty making friends, even when trying his or her best (A/S). When on the playground or in a groupo with other young children, child does not attempt to interact with other children (P).","1::4; 999; 77; 88","1 = Not true; 2 = Sometimes true; 3 = Often true; 4 = Almost always true; 999=N/A; 77-refused; 88=missing","SRS_2005_ParentReport_18,diff_make_frnd,q18_difficulty_friends,q18_making_friends,srs3_18,srs_800_q18,srs_parent_18,srs_parent_raw_q18_making_friends,srs_q_18,srs_y18,srsa18,srsitm18"
"parentreport_19","Integer","","Recommended","","19. Gets frustrated trying to get ideas across in conversations (P/A/S)","1::4; 999; 77; 88","1 = Not true; 2 = Sometimes true; 3 = Often true; 4 = Almost always true; 999=N/A; 77-refused; 88=missing","SRS_2005_ParentReport_19,frustrate_idea_across,q19_frustrated_conversation,q19_frustrated_conversation,srs4_19,srs_800_q19,srs_parent_19,srs_parent_raw_q19_frustrated_conversation,srs_q_19,srs_y19,srsa19,srsitm19"
"parentreport_20","Integer","","Recommended","","20. Shows unusual sensory interests (A). Shows unusual sensory interests (for example, mouthing or spinning objects) or strange ways of playing with toys (S). Has a strange way of playing with a toy (P).","1::4; 999; 77; 88","1 = Not true; 2 = Sometimes true; 3 = Often true; 4 = Almost always true; 999=N/A; 77-refused; 88=missing","SRS_2005_ParentReport_20,q20_sensory_interests,q20_sensory_interests,srs4_20,srs_800_q20,srs_parent_20,srs_parent_raw_q20_sensory_interests,srs_q_20,srs_y20,srsa20,srsitm20,unusual_sense_interst"
"parentreport_21","Integer","","Recommended","","21. Is able to imitate others' actions (P/A/S)","1::4; 999; 77; 88","1 = Not true; 2 = Sometimes true; 3 = Often true; 4 = Almost always true; 999=N/A; 77-refused; 88=missing","SRS_2005_ParentReport_21,imitate_othrs,q21_imitate,q21_imitate_others,srs4_21,srs_800_q21,srs_parent_21,srs_parent_raw_q21_imitate_others,srs_q_21,srs_y21,srsa21,srsitm21"
"parentreport_22","Integer","","Recommended","","22. Plays appropriately with children his or her age (P/S). Interacts appropriately with other adults (A)","1::4; 999; 77; 88","1 = Not true; 2 = Sometimes true; 3 = Often true; 4 = Almost always true; 999=N/A; 77-refused; 88=missing","SRS_2005_ParentReport_22,q22_interacts_adults,q22_plays_appropriately,social_inter,srs4_22,srs_800_q22,srs_parent_22,srs_parent_raw_q22_plays_appropriately,srs_q_22,srs_y22,srsa22,srsitm22"
"parentreport_23","Integer","","Recommended","","23. Does not join group activities unless told to do so (P/S). Does not join group activities or social events unless forced to do so (A)","1::4; 999; 77; 88","1 = Not true; 2 = Sometimes true; 3 = Often true; 4 = Almost always true; 999=N/A; 77-refused; 88=missing","SRS_2005_ParentReport_23,join_group_act,q23_group_activities,q23_join_activities,srs4_23,srs_800_q23,srs_parent_23,srs_parent_raw_q23_join_activities,srs_q_23,srs_y23,srsa23,srsitm23"
"parentreport_24","Integer","","Recommended","","24. Has more difficulty than others with changes is his or her routine. (P/A/S)","1::4; 999; 77; 88","1 = Not true; 2 = Sometimes true; 3 = Often true; 4 = Almost always true; 999=N/A; 77-refused; 88=missing","SRS_2005_ParentReport_24,diff_change_route,q24_changes_routine,q24_difficulty_routine,srs4_24,srs_800_q24,srs_parent_24,srs_parent_raw_q24_changes_routine,srs_q_24,srs_y24,srsa24,srsitm24"
"parentreport_25","Integer","","Recommended","","25. Doesn't seem to mind being out of step with or ""not on the came wavelength"" as others. (P/A/S)","1::4; 999; 77; 88","1 = Not true; 2 = Sometimes true; 3 = Often true; 4 = Almost always true; 999=N/A; 77-refused; 88=missing","SRS_2005_ParentReport_25,mind_not_wavelngth,q25_not_same_wavelength,q25_same_wavelength,srs5_25,srs_800_q25,srs_parent_25,srs_parent_raw_q25_same_wavelength,srs_q_25,srs_y25,srsa25,srsitm25"
"parentreport_26","Integer","","Recommended","","26. Offers comfort to other when they are sad. (P/A/S)","1::4; 999; 77; 88","1 = Not true; 2 = Sometimes true; 3 = Often true; 4 = Almost always true; 999=N/A; 77-refused; 88=missing","SRS_2005_ParentReport_26,comfort_sad,q26_comfort_others,q26_comforts_others,srs5_26,srs_800_q26,srs_parent_26,srs_parent_raw_q26_comforts_others,srs_q_26,srs_y26,srsa26,srsitm26"
"parentreport_27","Integer","","Recommended","","27. Avoids starting social interactions with peers or adults. (P/S) Avoids starting social interactions with other adults (A)","1::4; 999; 77; 88","1 = Not true; 2 = Sometimes true; 3 = Often true; 4 = Almost always true; 999=N/A; 77-refused; 88=missing","SRS_2005_ParentReport_27,avoid_social_adult,q27_avoids_adults,q27_avoids_social,srs5_27,srs_800_q27,srs_parent_27,srs_parent_raw_q27_avoids_social,srs_q_27,srs_y27,srsa27,srsitm27"
"parentreport_28","Integer","","Recommended","","28. Thinks or talk about the same thing over and over. (P/A/S)","1::4; 999; 77; 88","1 = Not true; 2 = Sometimes true; 3 = Often true; 4 = Almost always true; 999=N/A; 77-refused; 88=missing","SRS_2005_ParentReport_28,q28_same_thing,q28_talk_same_thing,srs5_28,srs_800_q28,srs_parent_28,srs_parent_raw_q28_same_thing,srs_q_28,srs_y28,srsa28,srsitm28,think_same_thing"
"parentreport_29","Integer","","Recommended","","29. Is regarded by the others as odd or weird. (P/A/S)","1::4; 999; 77; 88","1 = Not true; 2 = Sometimes true; 3 = Often true; 4 = Almost always true; 999=N/A; 77-refused; 88=missing","SRS_2005_ParentReport_29,q29_regarded_odd,q29_regarded_weird,regard_odd,srs5_29,srs_800_q29,srs_parent_29,srs_parent_raw_q29_regarded_odd,srs_q_29,srs_y29,srsa29,srsitm29"
"parentreport_30","Integer","","Recommended","","30. Becomes upset in a situation with lots of things going on. (P/A/S)","1::4; 999; 77; 88","1 = Not true; 2 = Sometimes true; 3 = Often true; 4 = Almost always true; 999=N/A; 77-refused; 88=missing","SRS_2005_ParentReport_30,q30_upset,q30_upset_situation,srs5_30,srs_800_q30,srs_parent_30,srs_parent_raw_q30_upset,srs_q_30,srs_y30,srsa30,srsitm30,upset_lot_going_on"
"parentreport_31","Integer","","Recommended","","31. Can't get his or her mind off something once he or she starts thinking about it. (P/A/S)","1::4; 999; 77; 88","1 = Not true; 2 = Sometimes true; 3 = Often true; 4 = Almost always true; 999=N/A; 77-refused; 88=missing","SRS_2005_ParentReport_31,mind_off_something,q31_get_mind_off,q31_mind_something,srs6_31,srs_800_q31,srs_parent_31,srs_parent_raw_q31_mind_something,srs_q_31,srs_y31,srsa31,srsitm31"
"parentreport_32","Integer","","Recommended","","32. Has good personal hygiene (A/S). Wants to be changed when diaper or underwear is soiled or wet (P).","1::4; 999; 77; 88","1 = Not true; 2 = Sometimes true; 3 = Often true; 4 = Almost always true; 999=N/A; 77-refused; 88=missing","SRS_2005_ParentReport_32,hygiene_good,q32_hygiene,q32_hygiene,srs6_32,srs_800_q32,srs_parent_32,srs_parent_raw_q32_hygiene,srs_q_32,srs_y32,srsa32,srsitm32"
"parentreport_33","Integer","","Recommended","","33. Is socially awkward, even when trying to be polite (P/A/S)","1::4; 999; 77; 88","1 = Not true; 2 = Sometimes true; 3 = Often true; 4 = Almost always true; 999=N/A; 77-refused; 88=missing","SRS_2005_ParentReport_33,q33_socially_awkward,q33_socially_awkward,social_awkward_polite,srs6_33,srs_800_q33,srs_parent_33,srs_parent_raw_q33_socially_awkward,srs_q_33,srs_y33,srsa33,srsitm33"
"parentreport_34","Integer","","Recommended","","34. Avoids people who want to be emotionally close to him or her (P/A/S)","1::4; 999; 77; 88","1 = Not true; 2 = Sometimes true; 3 = Often true; 4 = Almost always true; 999=N/A; 77-refused; 88=missing","SRS_2005_ParentReport_34,avoid_ppl_emotion,q34_avoids_close,q34_avoids_people,srs6_34,srs_800_q34,srs_parent_34,srs_parent_raw_q34_avoids_people,srs_q_34,srs_y34,srsa34,srsitm34"
"parentreport_35","Integer","","Recommended","","35. Has trouble keeping up with the flow of a normal conversation (A/S). Has trouble keeping up with the flow of normal interaction with other children (P).","1::4; 999; 77; 88","1 = Not true; 2 = Sometimes true; 3 = Often true; 4 = Almost always true; 999=N/A; 77-refused; 88=missing","SRS_2005_ParentReport_35,q35_normal_conversations,q35_trouble_conversation,srs6_35,srs_800_q35,srs_parent_35,srs_parent_raw_q35_normal_conversations,srs_q_35,srs_y35,srsa35,srsitm35,trouble_flow_conversation"
"parentreport_36","Integer","","Recommended","","36. Has difficulty relating to adults (P/S). Has difficulty relating to family members (A)","1::4; 999; 77; 88","1 = Not true; 2 = Sometimes true; 3 = Often true; 4 = Almost always true; 999=N/A; 77-refused; 88=missing","SRS_2005_ParentReport_36,q36_difficulty_family,q36_relating_adults,realte_othr_adult,srs6_36,srs_800_q36,srs_parent_36,srs_parent_raw_q36_relating_adults,srs_q_36,srs_y36,srsa36,srsitm36"
"parentreport_37","Integer","","Recommended","","37. Has difficulty relating to peers. (P/S) Has difficulty relating to other adults (A)","1::4; 999; 77; 88","1 = Not true; 2 = Sometimes true; 3 = Often true; 4 = Almost always true; 999=N/A; 77-refused; 88=missing","SRS_2005_ParentReport_37,diff_relate_peer,q37_difficulty_adults,q37_relating_peers,srs7_37,srs_800_q37,srs_parent_37,srs_parent_raw_q37_relating_peers,srs_q_37,srs_y37,srsa37,srsitm37"
"parentreport_38","Integer","","Recommended","","38. Responds appropriately to mood changes in others (e.g., when a friend's mood changes from happy to sad) (P/A/S)","1::4; 999; 77; 88","1 = Not true; 2 = Sometimes true; 3 = Often true; 4 = Almost always true; 999=N/A; 77-refused; 88=missing","SRS_2005_ParentReport_38,q38_mood_others,q38_responds_mood,respond_mood_change,srs7_38,srs_800_q38,srs_parent_38,srs_parent_raw_q38_mood_others,srs_q_38,srs_y38,srsa38,srsitm38"
"parentreport_39","Integer","","Recommended","","39. Has an unusually narrow range of interests (P/A/S)","1::4; 999; 77; 88","1 = Not true; 2 = Sometimes true; 3 = Often true; 4 = Almost always true; 999=N/A; 77-refused; 88=missing","SRS_2005_ParentReport_39,narrow_range_interest,q39_narrow_interests,q39_range_interests,srs7_39,srs_800_q39,srs_parent_39,srs_parent_raw_q39_narrow_interests,srs_q_39,srs_y39,srsa39,srsitm39"
"parentreport_40","Integer","","Recommended","","40. Is imaginative without losing touch with reality (A/S). Is imaginative, good at pretending (without losing touch with reality) (P).","1::4; 999; 77; 88","1 = Not true; 2 = Sometimes true; 3 = Often true; 4 = Almost always true; 999=N/A; 77-refused; 88=missing","SRS_2005_ParentReport_40,imagin_lose_reality,q40_imaginative,q40_imaginative,srs7_40,srs_800_q40,srs_parent_40,srs_parent_raw_q40_imaginative,srs_q_40,srs_y40,srsa40,srsitm40"
"parentreport_41","Integer","","Recommended","","41. Wanders aimlessly from one activity to another. (P/A/S)","1::4; 999; 77; 88","1 = Not true; 2 = Sometimes true; 3 = Often true; 4 = Almost always true; 999=N/A; 77-refused; 88=missing","SRS_2005_ParentReport_41,q41_wanders_aimlessly,q41_wanders_aimlessly,srs7_41,srs_800_q41,srs_parent_41,srs_parent_raw_q41_wanders_aimlessly,srs_q_41,srs_y41,srsa41,srsitm41,wander_act"
"parentreport_42","Integer","","Recommended","","42. Seems overly sensitive to sounds, textures, or smells (P/A/S)","1::4; 999; 77; 88","1 = Not true; 2 = Sometimes true; 3 = Often true; 4 = Almost always true; 999=N/A; 77-refused; 88=missing","SRS_2005_ParentReport_42,q42_sensitive_sounds,q42_sensitve_to_sound,sense_sound_texture,srs7_42,srs_800_q42,srs_parent_42,srs_parent_raw_q42_sensitive_sounds,srs_q_42,srs_y42,srsa42,srsitm42"
"parentreport_43","Integer","","Recommended","","43. Separates easily from caregivers (P/S). Enjoys and is competent with small talk (casual conversation with others) (A)","1::4; 999; 77; 88","1 = Not true; 2 = Sometimes true; 3 = Often true; 4 = Almost always true; 999=N/A; 77-refused; 88=missing","SRS_2005_ParentReport_43,q43_enjoys_small_talk,q43_separates_caregivers,separate_caregiver,srs8_43,srs_800_q43,srs_parent_43,srs_parent_raw_q43_separates_caregivers,srs_q_43,srs_y43,srsa43,srsitm43"
"parentreport_44","Integer","","Recommended","","44. Doesn't understand how events relate to one another (cause and effect) the way others his or her age do (P/A/S)","1::4; 999; 77; 88","1 = Not true; 2 = Sometimes true; 3 = Often true; 4 = Almost always true; 999=N/A; 77-refused; 88=missing","SRS_2005_ParentReport_44,q44_cause_effect,q44_events_related,srs8_44,srs_800_q44,srs_parent_44,srs_parent_raw_q44_events_related,srs_q_44,srs_y44,srsa44,srsitm44,understand_event_relate"
"parentreport_45","Integer","","Recommended","","45. Focuses his or her attention to where others are looking or listening (P/S). Generally gets interested in what others nearby are paying attention to (A)","1::4; 999; 77; 88","1 = Not true; 2 = Sometimes true; 3 = Often true; 4 = Almost always true; 999=N/A; 77-refused; 88=missing","SRS_2005_ParentReport_45,focus_attn_othr,q45_attention_others,q45_interested_others_attention,srs8_45,srs_800_q45,srs_parent_45,srs_parent_raw_q45_attention_others,srs_q_45,srs_y45,srsa45,srsitm45"
"parentreport_46","Integer","","Recommended","","46. Has overly serious facial expressions (P/A/S)","1::4; 999; 77; 88","1 = Not true; 2 = Sometimes true; 3 = Often true; 4 = Almost always true; 999=N/A. POSITIVE CODED ITEM; 77=refused; 99=missing","SRS_2005_ParentReport_46,q46_overly_serious,q46_serious_facial,serious_face_expression,srs8_46,srs_800_q46,srs_parent_46,srs_parent_raw_q46_overly_serious,srs_q_46,srs_y46,srsa46,srsitm46"
"parentreport_47","Integer","","Recommended","","47. Is too silly or laughs inappropriately (P/S). Laughs at inappropriate times (A)","1::4; 999; 77; 88","1 = Not true; 2 = Sometimes true; 3 = Often true; 4 = Almost always true; 999=N/A; 77-refused; 88=missing","SRS_2005_ParentReport_47,laugh_inappropriate,q47_laughs_inappropriately,q47_laughs_inaproppriately,srs8_47,srs_800_q47,srs_parent_47,srs_parent_raw_q47_laughs_inappropriately,srs_q_47,srs_y47,srsa47,srsitm47"
"parentreport_48","Integer","","Recommended","","48. Has a sense of humor, understands jokes  (P/A/S)","1::4; 999; 77; 88","1 = Not true; 2 = Sometimes true; 3 = Often true; 4 = Almost always true; 999=N/A; 77-refused; 88=missing","SRS_2005_ParentReport_48,q48_humor,q48_humor,sense_humor,srs8_48,srs_800_q48,srs_parent_48,srs_parent_raw_q48_humor,srs_q_48,srs_y48,srsa48,srsitm48"
"parentreport_49","Integer","","Recommended","","49. Does extremely well at a few tasks, but does not do as well at most other tasks (P/S). Does extremely well at a few intellectual or computational tasks, but does not do as well at most other tasks (A)","1::4; 999; 77; 88","1 = Not true; 2 = Sometimes true; 3 = Often true; 4 = Almost always true; 999=N/A; 77-refused; 88=missing","SRS_2005_ParentReport_49,q49_few_tasks,q49_savant,srs9_49,srs_800_q49,srs_parent_49,srs_parent_raw_q49_few_tasks,srs_q_49,srs_y49,srsa49,srsitm49,tasks_not_well"
"parentreport_50","Integer","","Recommended","","50. Has repetitive, odd behaviors such as hand flapping or rocking  (P/A/S)","1::4; 999; 77; 88","1 = Not true; 2 = Sometimes true; 3 = Often true; 4 = Almost always true; 999=N/A; 77-refused; 88=missing","SRS_2005_ParentReport_50,odd_behaviors,q50_behavior_repetative,q50_repetitive_behavior,srs9_50,srs_800_q50,srs_parent_50,srs_parent_raw_q50_repetitive_behavior,srs_q_50,srs_y50,srsa50,srsitm50"
