"pai_a_19","Integer","","Recommended","I have some very special talents that few others have.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_20","Integer","","Recommended","Sometimes I use drugs to feel better.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_21","Integer","","Recommended","I can't think of reasons to go on living.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_22","Integer","","Recommended","Certain people go out of their way to bother me.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_23","Integer","","Recommended","Sometimes I let little things bother me too much.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_24","Integer","","Recommended","There have been times when I could have been more thoughtful than I was.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_25","Integer","","Recommended","I've borrowed money knowing I wouldn't pay it back.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_26","Integer","","Recommended","I would be good at a job where I tell others what to do.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_27","Integer","","Recommended","My moods get quite intense.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True","19403"
"pai_a_28","Integer","","Recommended","I want to let certain people know how much they've hurt me.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True","19405"
"pai_a_29","Integer","","Recommended","Much of the time I don't feel well.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_30","Integer","","Recommended","I worry so much that at times I feel like I am going to faint.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_31","Integer","","Recommended","Thoughts about my past often bother  me while I'm thinking about something else.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_32","Integer","","Recommended","I hardly have any energy.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_33","Integer","","Recommended","I get quite irritated if people try to keep me from accomplishing my goals.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_34","Integer","","Recommended","People usually treat me pretty fairly.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_35","Integer","","Recommended","My thinking has become confused.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_36","Integer","","Recommended","I get a kick out of doing dangerous things.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_37","Integer","","Recommended","I have a bad temper.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_38","Integer","","Recommended","My attitude about myself changes a lot.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True","19401"
"pai_a_39","Integer","","Recommended","I sometimes do things so impulisvely that I get into trouble.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True","19412"
"pai_a_40","Integer","","Recommended","My favorite poet is Raymond Kertezc.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_41","Integer","","Recommended","I need to make some important c hanges in my life.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_42","Integer","","Recommended","I've had numbness in parts of my body that I can't explain.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_43","Integer","","Recommended","Someimtes I am afraid for no reason.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_44","Integer","","Recommended","I can relax even if my home is a mess.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_45","Integer","","Recommended","I've forgotten what it's like to feel happy.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_46","Integer","","Recommended","I take on so many commitments that I can't keep up.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_47","Integer","","Recommended","I have to be alert to the possibility that people will be unfaithful.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_48","Integer","","Recommended","Other people sometimes put thougths into my head.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_49","Integer","","Recommended","I've deliberately damaged someone's property.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_50","Integer","","Recommended","It's a struggle for me to get things done with the medical problems I have.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_51","Integer","","Recommended","I tell people off when they deserve it.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_52","Integer","","Recommended","It's often hard for me to enjoy myself because I am worrying about things.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_53","Integer","","Recommended","I have visions in which I see myself forced to commit crimes.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_54","Integer","","Recommended","I get very nervous when I have to do something in front of others.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_55","Integer","","Recommended","I don't feel like trying anymore.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_56","Integer","","Recommended","I like to meet new people.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_57","Integer","","Recommended","There have been times when I've had to cut down on my drinking alcohol.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_58","Integer","","Recommended","People are afraid of my temper.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_59","Integer","","Recommended","My plans wil make me famous someday.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_60","Integer","","Recommended","People have told me that I have a drug problem.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_61","Integer","","Recommended","I've thought about ways to kill myself.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_62","Integer","","Recommended","Some people do things to make me look bad.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_63","Integer","","Recommended","I don't have much to say to anyone.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_64","Integer","","Recommended","I sometimes complain too much.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_65","Integer","","Recommended","I'll take advantage of others if they leave themselves open to it.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_66","Integer","","Recommended","I'm a natural leader.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_67","Integer","","Recommended","My mood is very steady.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True","19406,19406r"
"pai_a_68","Integer","","Recommended","My reslationships have been stormy.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True","19402"
"pai_a_69","Integer","","Recommended","I am in good health.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_70","Integer","","Recommended","Sometimes I feel dizzy when I've been under a lot of pressure.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_71","Integer","","Recommended","I've been troubled my memories of a bad experience for a long time.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_72","Integer","","Recommended","I have no trouble falling asleep.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_73","Integer","","Recommended","Sometimes I get upset because others don't understand my plans.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_74","Integer","","Recommended","I seem to have as much luck in life as others do.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_75","Integer","","Recommended","Sometimes I have trouble keeping different thoughts separate.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_76","Integer","","Recommended","I do a lot of wild things just for the thrill of it.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_77","Integer","","Recommended","It takes a lot to make me angry.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_78","Integer","","Recommended","Sometimes I feel terribly empty inside.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True","19404"
"pai_a_79","Integer","","Recommended","When I'm upset, I typically do something to hurt myself.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True","19416"
"pai_a_80","Integer","","Recommended","I don't like to have to buy things that are overpriced.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_81","Integer","","Recommended","I need to change some things about myself, even if it hurts.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_82","Integer","","Recommended","There have been times when my eyesight got worse and then better again.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_83","Integer","","Recommended","I'm not the kind of person who panics easily.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_84","Integer","","Recommended","People say that I'm a perfectionist.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_85","Integer","","Recommended","Nothing seems to give me much pleasure.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_86","Integer","","Recommended","Recently I've had much more energy than usual.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_87","Integer","","Recommended","People generally hide their real motives.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_88","Integer","","Recommended","Others can read my thoughts.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_89","Integer","","Recommended","I used to lie a lot to get out of tight situations.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_90","Integer","","Recommended","My medical problems always seem to be hard to treat.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_91","Integer","","Recommended","When I get mad at other people, I let them know.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_92","Integer","","Recommended","I'm often so worried and nervous that I can barely stand it.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_93","Integer","","Recommended","I think I have three or four compeltely different personalities inside of me.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_94","Integer","","Recommended","I'm not easily frightened.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_95","Integer","","Recommended","I can't seem to concentrate very well.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_96","Integer","","Recommended","I am a warm person.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_97","Integer","","Recommended","My drinking alchool seems to cause problems in my relationships with others.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_98","Integer","","Recommended","Sometimes my temper explodes and I completely lose control.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_99","Integer","","Recommended","I have accomplished some remarkable things.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_100","Integer","","Recommended","I never use drugs to help me cope with the world.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_101","Integer","","Recommended","I have thought about suicide for a long time.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_102","Integer","","Recommended","Some people try to keep me from getting ahead.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_103","Integer","","Recommended","I don't feel close to anyone.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_104","Integer","","Recommended","Sometimes I'm too impatient.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_105","Integer","","Recommended","I can talk my way out of just about anything.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_106","Integer","","Recommended","I have trouble standing up for myself.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_107","Integer","","Recommended","I have little control over my anger.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True","19409"
"pai_a_108","Integer","","Recommended","People once close to me have let me down.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True","19408"
"pai_a_109","Integer","","Recommended","I have a bad back.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_110","Integer","","Recommended","It's easy for me to relax.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_111","Integer","","Recommended","I can't seem to get over something from my past.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_112","Integer","","Recommended","I rarely have trouble sleeping.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_113","Integer","","Recommended","I have great plans and it irritates me that people try to interefere.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_114","Integer","","Recommended","People don't appreciate what I've done for them.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_115","Integer","","Recommended","Sometimes it feels as if somebody is blocking my thoughts.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_116","Integer","","Recommended","If I get tired of a place, I just pick up and leave.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_117","Integer","","Recommended","My temper never gets me into trouble.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_118","Integer","","Recommended","I worry a lot about other people leaving me.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True","19407"
"pai_a_119","Integer","","Recommended","I'm too impulsive for my own good.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True","19420"
"pai_a_120","Integer","","Recommended","My favorite sports event on television is the high jump.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_121","Integer","","Recommended","I need some help to deal with important problems.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_122","Integer","","Recommended","I've had episodes when I've lost the feeling in my hands.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_123","Integer","","Recommended","I am a very calm and relaxed person.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_124","Integer","","Recommended","I'm usually aware of objects that have a lot of germs.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_125","Integer","","Recommended","I've lost interest in things I used to enjoy.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_126","Integer","","Recommended","My friends can't keep up with my social activities.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_127","Integer","","Recommended","People think I'm too suspicious.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_128","Integer","","Recommended","I've heard voices that no one else could hear.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_129","Integer","","Recommended","I like to see how much I can get away with.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_130","Integer","","Recommended","I've had some unusual diseases and illnesses.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_131","Integer","","Recommended","I'm not afraid to yell at someone to get my point across.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_132","Integer","","Recommended","My friends say I worry too much.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_133","Integer","","Recommended","People don't understand how much I suffer.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_134","Integer","","Recommended","I don't mind heights.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_135","Integer","","Recommended","No matter what I do, nothing works.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_136","Integer","","Recommended","I try to include people who seem left out.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_137","Integer","","Recommended","Some people around me think I drink too much alcohol.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_138","Integer","","Recommended","Sometimes I'm very violent.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_139","Integer","","Recommended","I think I have the answers to some very important questions.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_140","Integer","","Recommended","I never use illegal drugs.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_141","Integer","","Recommended","Death would be a relief.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_142","Integer","","Recommended","There are people who want to hurt me.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_143","Integer","","Recommended","I enjoy the company of other people.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_144","Integer","","Recommended","I don't take criticism very well.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_145","Integer","","Recommended","I don't like being tied to one person.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_146","Integer","","Recommended","I feel best in situations where I am the leader.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_147","Integer","","Recommended","I've always been a pretty happy person.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True","19413,19413r"
"pai_a_148","Integer","","Recommended","I rarely feel very lonely.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True","19411,19411r"
"pai_a_149","Integer","","Recommended","I have a weak stomach.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_150","Integer","","Recommended","When I'm under a lot of pressure, I sometimes have trouble breathing.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_151","Integer","","Recommended","I have had some horrible experiences that make me feel guilty.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_152","Integer","","Recommended","I've been moving more slowly than usual.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_153","Integer","","Recommended","I have no patience with people who try to hold me back.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_154","Integer","","Recommended","Usually I've gotten credit for what I've done.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_155","Integer","","Recommended","My thoughts tend to quickly shift around to different things.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_156","Integer","","Recommended","I like to drive fast.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_157","Integer","","Recommended","My anger never gets out of control.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_158","Integer","","Recommended","I can't handle separation from those close to me very well.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True","19414"
"pai_a_159","Integer","","Recommended","I spend money too easily.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True","19421"
"pai_a_160","Integer","","Recommended","Most people would rather win than lose.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_161","Integer","","Recommended","I'm curious why I behave the way I do.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
